sale_id,sale_date,store_id,product_id,quantity
ZS-4752,2024-04-02,ST-23,P-16,8
MV-3286,2020-03-16,ST-52,P-15,10
GO-4932,2021-02-25,ST-63,P-55,4
QJ-006593,2022-10-16,ST-6,P-61,6
DG-93402,2022-09-15,ST-74,P-30,2
QD-88952,2020-09-16,ST-26,P-44,3
DL-17317,2024-09-20,ST-48,P-25,5
BY-502999,2024-07-03,ST-57,P-20,2
QS-86365,2024-06-29,ST-67,P-51,10
BL-53835,2023-07-28,ST-15,P-46,6
OC-829203,2024-07-04,ST-37,P-82,2
SV-0364,2023-02-16,ST-28,P-88,9
VZ-13308,2021-09-20,ST-18,P-38,7
RO-87229,2024-02-20,ST-19,P-22,4
RK-95824,2021-07-16,ST-50,P-82,3
CI-06111,2020-07-23,ST-60,P-25,7
OT-88588,2020-09-15,ST-26,P-27,2
SN-4132,2023-05-24,ST-30,P-2,5
VB-42433,2022-07-29,ST-14,P-26,8
EV-24177,2020-08-08,ST-25,P-18,2
WP-554024,2023-07-04,ST-43,P-72,4
LP-4359,2024-03-14,ST-49,P-52,9
RZ-894990,2023-05-15,ST-6,P-69,2
IF-32676,2024-01-31,ST-37,P-19,6
ZV-052560,2022-12-21,ST-21,P-63,2
WW-435998,2024-03-28,ST-66,P-59,2
JB-0241,2020-09-09,ST-28,P-54,3
IT-197864,2022-11-25,ST-51,P-44,1
KD-613349,2024-09-29,ST-17,P-53,5
HO-93571,2021-03-26,ST-37,P-83,6
QV-94951,2022-08-15,ST-54,P-48,6
ZP-1514,2021-03-02,ST-42,P-85,5
DX-5647,2020-05-18,ST-67,P-27,4
DH-575590,2024-01-24,ST-60,P-59,6
SI-936175,2023-05-13,ST-17,P-54,4
EV-50017,2023-10-19,ST-55,P-57,2
HK-047358,2021-11-10,ST-15,P-73,4
WE-6721,2020-04-02,ST-14,P-63,5
BI-57488,2023-06-19,ST-60,P-61,8
XW-319669,2024-03-08,ST-2,P-74,8
GS-1738,2022-03-26,ST-40,P-9,6
NC-527577,2024-10-27,ST-30,P-43,10
II-97641,2021-02-15,ST-55,P-38,6
WO-642879,2024-03-26,ST-74,P-71,5
SK-4333,2023-12-16,ST-52,P-23,3
KQ-339557,2024-07-20,ST-38,P-45,2
DA-666577,2020-07-10,ST-41,P-27,3
PV-7960,2023-09-30,ST-59,P-25,8
LT-53900,2024-04-07,ST-25,P-11,5
FI-291124,2023-04-21,ST-60,P-35,1
YM-5699,2022-06-27,ST-34,P-87,4
EO-27701,2024-03-30,ST-25,P-20,1
WX-30274,2020-02-10,ST-2,P-86,10
AT-1590,2020-01-14,ST-27,P-83,9
NO-5155,2024-03-29,ST-60,P-57,6
BK-448575,2020-02-13,ST-48,P-55,4
LK-6440,2022-04-23,ST-30,P-56,6
OE-87444,2020-03-05,ST-27,P-18,7
CC-545042,2022-09-05,ST-72,P-80,7
HT-22023,2021-05-29,ST-28,P-28,10
AE-80298,2021-04-15,ST-40,P-56,7
WT-83319,2023-06-27,ST-56,P-12,8
BS-85548,2024-07-24,ST-19,P-11,10
TJ-76317,2022-02-10,ST-37,P-7,9
FF-282246,2023-10-02,ST-46,P-17,9
VG-982795,2020-05-14,ST-13,P-29,9
PU-76349,2024-09-13,ST-13,P-74,5
AR-4864,2021-07-22,ST-48,P-46,1
EZ-65270,2023-05-06,ST-56,P-15,2
MV-318287,2020-11-15,ST-35,P-21,2
ZG-2408,2022-01-01,ST-40,P-32,8
TL-94970,2020-03-07,ST-54,P-39,4
QL-261945,2023-01-05,ST-43,P-2,10
QK-1501,2021-05-15,ST-32,P-12,2
AC-08636,2023-04-04,ST-39,P-13,2
YL-72478,2022-05-10,ST-29,P-63,1
MD-234716,2024-08-18,ST-54,P-74,4
HM-877349,2020-01-07,ST-40,P-70,2
XI-31591,2022-05-17,ST-3,P-85,2
EB-6798,2023-05-19,ST-4,P-27,9
GJ-16612,2020-09-20,ST-6,P-50,8
RI-3934,2024-01-21,ST-40,P-77,8
FC-297722,2024-11-03,ST-1,P-33,6
XN-77179,2021-10-17,ST-50,P-58,4
ZE-14191,2023-07-01,ST-23,P-50,3
JU-6607,2023-02-26,ST-45,P-89,2
GD-43283,2023-10-24,ST-65,P-66,3
KX-4824,2023-09-04,ST-60,P-48,2
SG-5769,2022-11-12,ST-51,P-62,10
DK-249667,2020-09-03,ST-27,P-6,2
KW-548855,2022-03-18,ST-14,P-31,3
HH-230181,2022-10-20,ST-66,P-26,2
ZP-40679,2022-05-22,ST-55,P-25,10
MV-8933,2021-02-27,ST-58,P-29,8
LN-90574,2020-10-28,ST-39,P-84,10
LW-85432,2021-05-19,ST-16,P-17,2
ER-759299,2024-07-03,ST-18,P-19,2
JN-29059,2020-10-28,ST-74,P-17,3
VT-9784,2020-01-19,ST-42,P-34,5
HI-6899,2021-08-15,ST-22,P-24,3
GW-772758,2024-06-07,ST-18,P-42,9
HS-0872,2022-06-22,ST-68,P-49,2
TC-9857,2021-01-14,ST-33,P-84,5
DQ-91578,2022-10-31,ST-29,P-75,4
QT-4850,2024-07-25,ST-35,P-16,4
ED-010205,2020-06-08,ST-58,P-19,8
VG-737302,2023-03-22,ST-65,P-72,8
LA-769190,2022-04-21,ST-33,P-75,4
QW-4905,2023-08-25,ST-74,P-19,3
IT-29222,2024-01-29,ST-64,P-22,8
RQ-1794,2021-04-28,ST-60,P-44,3
KK-31800,2023-05-01,ST-48,P-72,8
UI-6659,2022-04-11,ST-69,P-85,1
BC-94837,2024-06-08,ST-8,P-35,5
MM-719459,2023-05-01,ST-35,P-32,6
OE-250328,2021-08-04,ST-17,P-51,5
MP-269586,2023-09-21,ST-48,P-49,3
ZR-2010,2022-02-23,ST-26,P-82,2
CZ-14945,2023-12-14,ST-50,P-66,4
GS-6912,2024-08-15,ST-51,P-47,7
RQ-33849,2024-11-01,ST-49,P-85,4
WY-49256,2022-03-01,ST-63,P-31,8
AX-3236,2024-10-21,ST-10,P-15,2
WW-675797,2022-03-31,ST-28,P-9,3
GH-833605,2022-07-26,ST-38,P-57,6
BU-431341,2023-04-15,ST-68,P-20,8
PR-0674,2023-02-12,ST-73,P-61,7
DQ-2185,2021-05-10,ST-74,P-31,4
IN-059059,2022-02-09,ST-20,P-57,2
VD-0097,2023-05-10,ST-35,P-18,7
MJ-8213,2021-09-07,ST-70,P-70,9
CW-73158,2024-05-23,ST-27,P-12,3
VR-077331,2021-12-23,ST-1,P-46,5
KB-2549,2022-11-19,ST-54,P-50,2
VR-42757,2024-07-23,ST-5,P-57,4
YX-411047,2024-07-15,ST-69,P-53,6
VE-347370,2024-11-05,ST-20,P-88,3
QM-01386,2022-06-20,ST-61,P-4,9
VS-193817,2024-03-27,ST-25,P-7,9
VB-1702,2022-02-07,ST-21,P-25,10
CC-784891,2022-02-20,ST-20,P-9,1
IK-66066,2021-06-14,ST-7,P-64,7
NP-36036,2023-04-30,ST-69,P-32,1
ZK-71912,2021-12-07,ST-52,P-3,1
DV-05265,2021-07-13,ST-49,P-52,4
LB-4806,2022-06-24,ST-41,P-7,8
BZ-5223,2023-04-07,ST-68,P-80,8
IK-391491,2024-01-11,ST-4,P-48,5
DV-316814,2022-12-09,ST-52,P-49,8
MY-87473,2021-07-05,ST-27,P-18,2
TN-8446,2020-10-07,ST-10,P-23,3
EP-91849,2023-10-15,ST-15,P-14,8
KR-4160,2020-03-11,ST-23,P-87,1
JT-707882,2023-09-14,ST-7,P-62,4
RS-162121,2020-11-21,ST-4,P-51,4
NH-567409,2023-08-06,ST-56,P-37,5
SU-20187,2021-04-15,ST-24,P-82,8
UO-35131,2021-07-28,ST-71,P-87,3
EV-9040,2020-02-15,ST-28,P-43,3
OH-28719,2024-09-30,ST-55,P-57,9
PL-3290,2020-04-24,ST-74,P-17,10
NE-95919,2024-08-09,ST-65,P-49,2
BQ-71617,2021-11-24,ST-49,P-54,6
TI-000507,2022-05-12,ST-46,P-89,3
SO-69687,2024-05-05,ST-3,P-4,9
EI-00921,2022-08-03,ST-63,P-70,4
LO-958940,2020-03-02,ST-16,P-12,4
HS-7319,2020-08-09,ST-1,P-4,1
GT-56629,2024-04-17,ST-33,P-41,2
SI-5337,2023-12-01,ST-64,P-36,2
JY-06003,2020-04-20,ST-57,P-25,2
OZ-1600,2023-08-07,ST-8,P-56,8
IR-735044,2024-09-14,ST-5,P-30,6
GH-0741,2020-10-13,ST-59,P-67,3
AY-288070,2023-07-14,ST-67,P-47,1
XL-854207,2024-02-04,ST-49,P-60,9
PD-94092,2022-11-04,ST-67,P-37,2
IU-866027,2023-04-01,ST-14,P-47,6
WN-888822,2021-02-11,ST-62,P-25,4
HD-3499,2021-08-26,ST-71,P-81,7
IA-209096,2022-02-21,ST-43,P-6,9
OZ-467951,2020-12-07,ST-16,P-65,1
BH-1277,2024-02-19,ST-47,P-77,9
ZV-1718,2020-03-12,ST-47,P-82,2
FG-764833,2022-01-07,ST-26,P-70,9
WQ-069586,2020-12-07,ST-50,P-85,7
WZ-7528,2024-10-30,ST-20,P-32,5
GY-87830,2020-03-26,ST-58,P-71,10
BV-35176,2021-05-25,ST-55,P-77,10
FV-9686,2022-06-05,ST-54,P-4,9
KW-15806,2023-12-15,ST-35,P-19,8
HM-74826,2023-08-26,ST-48,P-9,1
WU-4418,2023-09-08,ST-8,P-17,5
TE-094473,2023-08-30,ST-64,P-88,1
EA-283101,2024-10-19,ST-2,P-7,4
GP-849289,2022-10-19,ST-8,P-48,8
FW-869325,2021-08-24,ST-71,P-12,9
IM-80193,2023-06-26,ST-55,P-19,3
DL-235556,2023-12-29,ST-36,P-22,9
MU-984788,2020-03-21,ST-37,P-6,4
WQ-277929,2024-07-08,ST-16,P-24,9
TY-305110,2021-12-20,ST-60,P-49,4
HN-4892,2020-09-27,ST-40,P-65,2
YN-009119,2021-08-23,ST-24,P-4,8
BY-10488,2022-05-15,ST-7,P-84,7
US-187694,2023-04-18,ST-36,P-40,8
AB-8618,2020-11-15,ST-62,P-66,7
JV-19385,2021-05-26,ST-12,P-66,1
XJ-0575,2023-02-16,ST-73,P-61,7
ZU-179004,2022-11-10,ST-73,P-75,7
TK-6974,2020-01-18,ST-26,P-53,8
YT-8294,2022-12-13,ST-3,P-66,2
JY-68381,2021-12-14,ST-17,P-79,10
IE-956346,2024-10-28,ST-38,P-77,10
MA-61992,2021-01-15,ST-24,P-55,9
VK-971025,2022-11-08,ST-56,P-84,4
ZA-1885,2022-07-21,ST-30,P-76,1
FD-83407,2020-07-23,ST-49,P-51,1
SY-89460,2022-01-29,ST-15,P-25,10
HM-00350,2020-12-11,ST-2,P-43,3
ZC-65818,2022-09-14,ST-31,P-68,7
TL-1263,2020-11-11,ST-3,P-73,4
PN-10108,2020-01-13,ST-37,P-21,10
ZO-90998,2023-12-10,ST-53,P-62,5
OM-06215,2023-08-30,ST-37,P-57,10
PQ-270520,2024-05-25,ST-13,P-42,7
CB-08019,2023-01-17,ST-4,P-37,7
GW-6755,2021-08-10,ST-17,P-58,3
ZD-2638,2021-11-24,ST-13,P-11,6
KY-07433,2021-04-10,ST-29,P-57,4
JL-9655,2024-07-26,ST-1,P-54,7
TR-0303,2022-10-21,ST-12,P-51,9
KG-547756,2022-02-13,ST-47,P-77,7
OR-3777,2022-08-01,ST-14,P-26,6
JU-783211,2022-08-12,ST-12,P-51,4
WR-764602,2021-01-21,ST-35,P-68,8
VL-2250,2021-01-25,ST-43,P-86,6
DL-2432,2024-01-24,ST-24,P-69,5
QO-28075,2021-08-10,ST-36,P-17,4
US-12754,2021-06-06,ST-57,P-31,7
DN-057970,2022-05-04,ST-7,P-75,8
JG-85734,2022-11-30,ST-5,P-17,2
VI-9926,2024-09-25,ST-44,P-32,1
WT-70596,2021-02-07,ST-71,P-1,4
XW-65603,2020-07-25,ST-7,P-43,7
MM-54600,2022-06-09,ST-37,P-81,1
EF-267867,2020-06-10,ST-49,P-88,10
ZG-22703,2024-08-09,ST-41,P-77,3
CX-731349,2024-01-12,ST-46,P-56,8
ZB-7998,2023-01-18,ST-59,P-68,4
MN-017475,2022-03-14,ST-50,P-2,4
GL-490526,2020-04-14,ST-37,P-7,5
GM-146478,2020-12-15,ST-37,P-84,6
ZL-4510,2022-12-15,ST-11,P-37,9
AT-430908,2021-12-20,ST-23,P-81,8
FC-03277,2020-12-27,ST-57,P-72,2
OR-2305,2020-09-22,ST-51,P-37,7
OW-4832,2024-07-20,ST-22,P-79,6
XF-882594,2020-01-11,ST-7,P-35,4
YM-533140,2020-08-21,ST-19,P-21,3
MN-521715,2021-09-14,ST-42,P-15,9
ZE-8700,2022-07-21,ST-16,P-80,4
FV-3711,2024-05-18,ST-10,P-56,1
ST-07790,2024-06-10,ST-62,P-22,9
RS-98572,2022-01-02,ST-27,P-80,8
TH-37490,2022-02-17,ST-29,P-29,1
KH-011329,2020-04-16,ST-44,P-86,6
LO-8547,2021-10-03,ST-48,P-49,8
UB-623162,2023-01-26,ST-43,P-67,2
WF-07781,2022-12-29,ST-67,P-2,7
AU-028816,2022-09-21,ST-52,P-65,8
OM-02629,2023-06-07,ST-39,P-20,7
UZ-13589,2023-02-05,ST-72,P-10,4
WV-71682,2020-09-07,ST-72,P-40,8
RL-78433,2021-09-06,ST-60,P-29,10
JB-47640,2022-09-27,ST-27,P-59,8
FN-348461,2024-06-26,ST-27,P-6,7
NE-60478,2021-03-18,ST-62,P-3,10
ZP-134843,2023-05-10,ST-35,P-5,2
AS-0416,2023-11-20,ST-4,P-50,9
WK-478374,2020-12-25,ST-75,P-24,1
CZ-491981,2022-05-15,ST-64,P-31,8
MR-378709,2022-06-11,ST-24,P-87,2
KQ-1388,2020-01-29,ST-58,P-25,4
ZI-2169,2020-04-18,ST-72,P-16,1
GB-562282,2020-06-20,ST-35,P-3,9
SC-884509,2024-04-13,ST-12,P-3,8
CS-18052,2022-09-02,ST-29,P-3,5
UH-13701,2021-10-30,ST-61,P-30,7
OT-699720,2023-03-15,ST-57,P-18,3
JE-2928,2020-04-08,ST-46,P-56,5
OJ-0169,2020-12-04,ST-46,P-29,3
JZ-940720,2021-08-02,ST-64,P-37,2
MQ-44637,2024-01-22,ST-59,P-12,6
GR-641442,2022-03-24,ST-62,P-38,1
LG-26774,2022-12-18,ST-12,P-47,2
UM-4711,2020-03-03,ST-25,P-13,6
WN-3921,2022-04-16,ST-35,P-79,10
UE-5360,2024-11-02,ST-32,P-42,1
QS-1340,2024-10-29,ST-50,P-14,4
IZ-2913,2023-06-18,ST-63,P-59,9
TG-620381,2020-09-27,ST-29,P-57,1
MU-92696,2020-09-14,ST-3,P-79,3
TJ-1185,2024-07-07,ST-41,P-32,7
OI-16630,2021-11-05,ST-56,P-50,3
YR-1003,2024-08-21,ST-28,P-59,3
IH-810455,2022-06-28,ST-75,P-7,10
ON-7601,2024-06-02,ST-45,P-83,2
IC-4581,2021-05-15,ST-15,P-69,6
MB-786705,2021-07-25,ST-10,P-47,6
TI-2121,2024-08-20,ST-4,P-32,9
HI-315190,2024-02-16,ST-54,P-45,10
VH-0128,2021-06-06,ST-63,P-74,1
OE-41028,2023-01-16,ST-45,P-31,1
QR-495265,2024-06-22,ST-63,P-36,3
PP-797368,2023-08-06,ST-54,P-42,9
OX-9149,2020-07-03,ST-1,P-7,3
EJ-98402,2023-11-28,ST-8,P-68,3
GR-2775,2021-02-22,ST-65,P-51,8
ZY-9233,2023-08-21,ST-30,P-68,6
DB-659478,2020-01-16,ST-72,P-24,6
IB-554348,2022-02-10,ST-36,P-7,8
OZ-168934,2022-01-19,ST-30,P-76,9
MQ-9256,2020-03-24,ST-16,P-21,4
UW-255338,2023-11-21,ST-9,P-75,2
TR-88860,2024-02-14,ST-11,P-57,1
FO-3584,2021-09-10,ST-48,P-19,1
SG-86347,2021-11-07,ST-7,P-15,9
GG-60564,2020-02-26,ST-18,P-36,1
GT-320875,2022-04-06,ST-70,P-79,3
FC-54507,2023-08-22,ST-40,P-15,7
JL-617404,2024-10-09,ST-38,P-16,4
UH-418868,2023-11-07,ST-49,P-30,5
HG-86718,2021-12-17,ST-5,P-81,4
WO-3217,2020-01-10,ST-11,P-36,1
YP-38391,2021-12-11,ST-65,P-2,4
CJ-903727,2021-01-19,ST-62,P-74,1
IS-395292,2023-06-07,ST-22,P-10,3
HK-373397,2022-12-26,ST-58,P-55,8
WE-5300,2023-05-28,ST-34,P-89,10
WG-607896,2020-12-06,ST-31,P-17,7
DA-650818,2022-04-22,ST-2,P-78,6
LA-83328,2022-07-29,ST-47,P-88,1
NC-479881,2020-12-24,ST-46,P-16,7
IW-328083,2021-08-21,ST-38,P-64,5
WB-33803,2022-02-15,ST-71,P-74,9
RK-63495,2022-06-13,ST-49,P-28,9
UZ-04497,2024-04-15,ST-6,P-28,5
KM-215193,2024-10-28,ST-14,P-54,3
HA-3888,2020-11-09,ST-33,P-85,5
BJ-912143,2020-01-30,ST-14,P-8,5
RP-9528,2020-12-05,ST-71,P-42,5
HX-836780,2021-07-17,ST-8,P-30,9
KJ-8038,2020-11-11,ST-12,P-34,3
WM-57620,2020-08-03,ST-54,P-41,6
EQ-29403,2020-01-21,ST-72,P-41,6
PV-007082,2020-06-11,ST-23,P-27,4
DX-6366,2022-10-13,ST-69,P-29,8
CG-42711,2023-12-05,ST-43,P-74,10
YN-5241,2021-12-27,ST-48,P-83,9
JU-55576,2024-06-22,ST-25,P-46,4
OF-872902,2022-08-15,ST-43,P-14,8
ZY-490080,2024-10-10,ST-40,P-18,9
CE-605173,2024-03-05,ST-10,P-23,4
LJ-5114,2022-12-28,ST-45,P-9,3
OY-467138,2023-11-06,ST-45,P-59,9
MI-847508,2021-01-02,ST-35,P-38,3
OG-95101,2024-06-27,ST-28,P-65,10
VP-527947,2020-10-08,ST-39,P-31,1
WF-0311,2021-07-14,ST-65,P-69,2
VM-1122,2021-02-06,ST-62,P-66,6
CL-32126,2020-12-07,ST-37,P-79,10
KQ-5059,2021-03-09,ST-19,P-43,8
EI-8856,2024-08-05,ST-15,P-21,10
YT-185532,2022-08-20,ST-47,P-59,10
ER-38077,2024-03-08,ST-34,P-38,9
YS-982736,2020-02-08,ST-41,P-7,3
OK-8081,2022-01-03,ST-3,P-52,7
UJ-10585,2023-11-22,ST-45,P-65,3
XS-8663,2020-12-11,ST-4,P-30,3
PM-59102,2023-01-29,ST-1,P-11,9
UN-7320,2020-12-07,ST-24,P-59,5
XS-4007,2023-02-05,ST-75,P-30,4
XW-40282,2023-06-03,ST-41,P-55,10
FD-685962,2022-04-27,ST-68,P-48,4
VH-57867,2023-11-23,ST-61,P-56,9
JU-6520,2022-05-27,ST-9,P-47,6
NU-347472,2021-03-22,ST-11,P-77,1
NC-64719,2022-09-19,ST-18,P-70,4
ZF-54917,2020-05-19,ST-16,P-4,4
ZI-79103,2024-04-28,ST-48,P-38,4
OB-63957,2022-09-01,ST-24,P-56,2
MJ-100804,2024-06-16,ST-8,P-28,1
JJ-306628,2021-07-16,ST-52,P-57,6
FE-02596,2023-04-05,ST-34,P-1,3
BQ-92335,2024-02-19,ST-1,P-81,4
KL-0445,2020-01-17,ST-68,P-78,6
TH-1658,2024-09-21,ST-41,P-16,7
YB-98866,2024-05-02,ST-3,P-86,9
PI-11052,2020-05-18,ST-50,P-8,4
JP-643591,2021-07-22,ST-52,P-69,10
XG-846811,2021-04-07,ST-75,P-41,9
SK-047334,2024-09-27,ST-7,P-87,3
GQ-39420,2021-11-29,ST-60,P-14,10
KF-36276,2023-12-12,ST-60,P-55,9
IL-71264,2020-11-18,ST-28,P-56,9
XW-1699,2023-08-30,ST-36,P-85,10
AZ-251745,2020-10-02,ST-71,P-87,4
TB-316731,2023-07-30,ST-42,P-19,2
ME-6897,2023-12-27,ST-40,P-57,10
EG-25650,2021-06-09,ST-14,P-45,5
OW-5447,2024-07-19,ST-42,P-18,1
HR-8711,2020-10-30,ST-72,P-9,6
FP-64449,2022-11-29,ST-38,P-78,2
ZF-0815,2023-03-01,ST-34,P-75,3
QM-14515,2023-01-22,ST-60,P-82,2
GA-01652,2020-10-22,ST-71,P-10,8
CP-732029,2022-08-19,ST-28,P-4,2
VO-600971,2024-01-08,ST-66,P-40,9
LS-9611,2020-03-01,ST-49,P-6,6
AC-4341,2023-06-07,ST-51,P-76,4
TN-598380,2020-03-27,ST-27,P-75,9
FA-24688,2023-03-31,ST-46,P-5,2
FS-155125,2023-04-04,ST-70,P-41,7
NZ-82940,2023-10-06,ST-44,P-36,10
ZG-7747,2023-02-16,ST-41,P-3,10
HJ-23761,2021-04-26,ST-31,P-79,5
AL-96165,2024-10-07,ST-39,P-26,8
QI-08054,2024-09-14,ST-71,P-6,7
VQ-762058,2024-08-14,ST-57,P-27,2
YM-349948,2023-05-31,ST-73,P-1,5
CU-73939,2022-04-16,ST-43,P-81,9
GV-57767,2023-10-29,ST-43,P-63,5
NN-57104,2020-04-11,ST-44,P-81,7
YF-3636,2022-09-01,ST-47,P-58,3
BN-045664,2024-03-23,ST-28,P-10,10
UG-00721,2022-10-11,ST-15,P-53,3
FQ-3191,2024-04-13,ST-65,P-87,7
XD-835178,2022-07-02,ST-47,P-78,4
RM-137557,2022-05-04,ST-23,P-23,7
IR-464244,2020-01-24,ST-3,P-86,4
EJ-729434,2021-06-18,ST-8,P-54,4
WG-89615,2024-02-06,ST-16,P-73,8
PQ-109536,2021-02-24,ST-1,P-29,8
OZ-3185,2024-05-02,ST-20,P-24,1
EN-061014,2024-07-11,ST-75,P-37,10
OI-8163,2020-09-18,ST-3,P-79,6
VH-87227,2023-08-31,ST-9,P-39,8
AT-7962,2023-05-11,ST-43,P-2,3
AY-92568,2020-05-01,ST-36,P-85,9
DJ-88574,2024-09-11,ST-37,P-56,7
PY-0513,2023-04-08,ST-45,P-9,9
VL-0840,2023-02-02,ST-31,P-52,2
MR-1219,2022-08-27,ST-74,P-63,4
RA-70589,2024-02-14,ST-62,P-59,7
GA-4763,2024-02-02,ST-33,P-23,9
JG-252144,2024-03-29,ST-75,P-50,5
HC-2719,2020-12-11,ST-72,P-72,2
DR-541724,2023-08-09,ST-5,P-75,10
OQ-922348,2021-03-22,ST-55,P-62,7
SJ-509703,2021-04-28,ST-73,P-39,9
VF-84160,2020-01-12,ST-1,P-56,4
WU-8353,2023-11-06,ST-73,P-70,6
YC-31765,2020-08-07,ST-44,P-38,4
CH-67977,2023-05-10,ST-7,P-63,3
ZX-984383,2024-06-09,ST-69,P-37,6
JT-535562,2020-02-22,ST-73,P-34,4
LN-06229,2023-03-18,ST-42,P-73,5
LJ-121245,2021-10-22,ST-3,P-3,8
XQ-5765,2023-03-29,ST-8,P-53,3
CK-33245,2024-06-21,ST-75,P-74,2
EY-09471,2022-11-24,ST-12,P-40,4
KR-75944,2023-01-15,ST-13,P-67,8
LD-457065,2023-08-05,ST-2,P-53,6
TR-49838,2020-01-21,ST-22,P-84,1
QK-798325,2021-12-30,ST-44,P-41,2
GW-9397,2023-05-08,ST-12,P-44,1
CP-5435,2023-12-07,ST-51,P-62,10
QI-07594,2022-04-08,ST-8,P-20,6
CV-31875,2023-05-02,ST-63,P-67,6
EI-797830,2022-01-28,ST-73,P-58,7
GU-24109,2021-06-22,ST-35,P-55,1
XM-164275,2020-07-02,ST-11,P-82,8
NB-71758,2020-05-24,ST-3,P-59,5
RR-382812,2022-11-27,ST-1,P-83,1
FX-7370,2020-09-01,ST-15,P-34,1
CE-2835,2021-05-27,ST-29,P-63,7
UM-385625,2021-01-18,ST-14,P-44,4
BG-278122,2021-05-24,ST-39,P-37,7
WB-2922,2020-06-26,ST-62,P-30,8
BB-7616,2023-07-15,ST-48,P-5,1
GJ-2605,2022-04-30,ST-58,P-50,7
JH-94907,2021-05-03,ST-1,P-40,3
TX-38168,2020-05-23,ST-50,P-52,10
PC-902604,2024-04-03,ST-51,P-5,2
UN-583222,2021-08-10,ST-33,P-2,7
FF-6405,2020-07-07,ST-15,P-45,7
UB-83695,2020-02-18,ST-22,P-40,2
ZH-804552,2024-04-09,ST-48,P-38,6
PD-139084,2022-11-29,ST-44,P-51,9
JI-9331,2021-10-12,ST-8,P-61,3
QQ-154487,2021-06-07,ST-64,P-61,1
KD-64923,2022-04-23,ST-9,P-30,10
QZ-60083,2021-12-08,ST-53,P-61,7
JS-657188,2024-11-11,ST-43,P-63,7
JH-090827,2021-05-26,ST-70,P-40,5
ZE-02131,2022-04-16,ST-66,P-66,6
WZ-782901,2023-02-05,ST-56,P-71,9
MT-007602,2021-06-10,ST-32,P-12,2
RI-963471,2023-02-02,ST-42,P-88,1
DS-841433,2023-05-23,ST-54,P-10,3
LU-9199,2020-06-26,ST-3,P-30,10
XU-0044,2022-09-02,ST-49,P-55,6
XR-537840,2023-08-16,ST-30,P-6,6
AD-55075,2023-11-14,ST-14,P-7,8
FT-853314,2024-04-02,ST-52,P-76,8
VJ-2825,2022-05-07,ST-11,P-26,3
CV-90605,2023-10-09,ST-72,P-49,6
EO-60599,2024-08-31,ST-59,P-33,5
NW-31318,2020-03-11,ST-54,P-35,10
LY-2968,2023-03-01,ST-28,P-24,5
KL-184674,2022-09-19,ST-43,P-27,8
JO-647683,2020-12-02,ST-55,P-86,5
JA-6617,2024-01-30,ST-52,P-7,8
II-8831,2023-04-15,ST-57,P-42,1
JY-54233,2020-11-26,ST-29,P-62,7
OE-319900,2021-09-23,ST-42,P-56,9
JF-7354,2022-05-14,ST-44,P-59,10
YI-80528,2024-03-20,ST-68,P-31,7
KN-15730,2020-05-12,ST-34,P-12,9
CW-50379,2022-05-07,ST-6,P-57,10
IF-63921,2021-05-06,ST-42,P-13,7
JT-729246,2024-04-03,ST-58,P-79,8
BN-95091,2023-09-13,ST-56,P-44,9
PV-54501,2024-09-21,ST-3,P-88,9
GC-6500,2020-12-21,ST-36,P-66,2
DW-7272,2023-07-01,ST-51,P-16,7
GR-249418,2024-01-16,ST-56,P-76,10
KH-4835,2021-11-09,ST-9,P-37,5
KR-5957,2021-05-28,ST-44,P-13,8
DJ-0743,2023-10-03,ST-27,P-69,3
HI-57777,2020-10-04,ST-51,P-63,8
GW-358363,2020-01-27,ST-33,P-11,8
SH-5029,2021-04-03,ST-55,P-14,9
SE-901448,2020-03-09,ST-72,P-44,3
VS-977114,2021-02-13,ST-23,P-59,10
QV-21452,2022-10-27,ST-67,P-76,1
PF-4172,2024-08-15,ST-9,P-17,3
WX-89284,2023-06-20,ST-26,P-42,5
WS-588746,2022-03-12,ST-23,P-58,3
CX-134515,2020-04-06,ST-36,P-42,5
RR-95789,2024-09-06,ST-30,P-30,9
RU-25387,2020-04-10,ST-18,P-34,8
QX-71476,2022-06-21,ST-38,P-53,3
IB-0263,2021-04-21,ST-13,P-59,5
RI-354522,2023-12-31,ST-64,P-22,1
SF-0818,2020-08-31,ST-22,P-23,7
UB-68593,2021-05-17,ST-71,P-82,3
ZV-2539,2020-03-27,ST-67,P-80,5
OO-7517,2024-02-12,ST-1,P-5,7
TV-55700,2024-08-28,ST-29,P-85,6
HU-775376,2020-07-02,ST-22,P-40,1
ZT-590700,2023-11-30,ST-44,P-38,4
LW-4376,2021-10-31,ST-30,P-44,1
DU-51716,2022-11-10,ST-61,P-16,1
YH-7098,2024-07-16,ST-54,P-57,9
HL-6906,2021-08-20,ST-16,P-88,3
FY-9321,2022-10-18,ST-49,P-49,10
OP-7735,2022-02-08,ST-61,P-84,4
MC-6054,2021-06-12,ST-8,P-35,9
HI-45272,2023-02-04,ST-34,P-12,7
CW-265906,2024-10-25,ST-53,P-67,3
EL-752111,2021-03-11,ST-2,P-60,6
RY-50933,2020-10-03,ST-70,P-42,1
QG-082459,2024-10-18,ST-38,P-39,4
KL-1587,2020-06-20,ST-73,P-7,9
DO-36327,2020-11-12,ST-17,P-6,6
LI-4556,2024-11-06,ST-53,P-43,5
